X,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,BQ2_quality
3338.790637,6.288292005,0.2216219,0.32,2.207196985,0.03604511,36.09022019,118,0.990907562,3.336756199,0.571890498,11.63243801,"(6,9]"
3472.40355,6.525175741,0.204964852,0.338776361,1.649648517,0.037374121,38.12236388,111.1153342,0.990314402,3.232376981,0.623881806,11.92517574,"(6,9]"
3669.317793,6.438231895,0.226176811,0.300884053,1.785304315,0.038382319,38.47072421,117.2353621,0.991137612,3.342939137,0.545292758,11.49414484,"(6,9]"
3262.450984,5.765821347,0.312194045,0.3,1.260970225,0.026561191,20.73208428,104.5843427,0.987785821,3.163671461,0.546328539,13.41708933,"(6,9]"
3216.20453,6.212251983,0.228024141,0.292924934,1.795254628,0.02287748,28.61259916,100.6798942,0.988727507,3.048774802,0.569249339,12.94624669,"(6,9]"
3022.556086,6.057688374,0.321922946,0.294231163,1.49229458,0.025865326,19.05762019,110.7500852,0.988240177,3.072884419,0.61692465,13.20385271,"(6,9]"
3122.088617,6.120282036,0.267877784,0.295990599,1.580658085,0.02379718,24.01410181,105.5849581,0.98842094,3.057971796,0.599905988,13.09952994,"(6,9]"
4183.88567,6.613578203,0.39703673,0.24864218,5.313578203,0.038024763,33,113.703673,0.990346302,3.094073461,0.465926539,12.63694867,"(6,9]"
3973.4162,6.5,0.362834891,0.273732087,4.719376952,0.039940187,33.34330218,103.7607477,0.990536112,3.125227414,0.544629283,12.36866044,"(6,9]"
3592.78382,6.554167698,0.358332921,0.24916646,4.170813743,0.037666584,30.83329209,104.9581993,0.990474996,3.081667079,0.445832302,12.3,"(6,9]"
4123.096163,6.574981691,0.391247254,0.252501831,5.274981691,0.039375641,33,113.1247254,0.990456302,3.082494507,0.477505493,12.52244568,"(6,9]"
3581.636874,6.584161725,0.171055885,0.280527942,1.147514824,0.033366469,53.83852653,107.366469,0.989370466,3.00211177,0.521055885,11.94751482,"(6,9]"
3071.929472,6.071266585,0.289117813,0.297624447,1.466288699,0.024287334,21.56332927,108.1991154,0.988257555,3.062873341,0.616244472,13.18122236,"(6,9]"
3595.562342,7.198641751,0.160045275,0.29,1.001509166,0.030986418,39.98943584,122.9592525,0.989579155,3.119879267,0.400211283,12.10105642,"(6,9]"
3166.72543,6.513284181,0.196398525,0.294265684,2.063985254,0.021146863,35.55941018,92.5874531,0.989092517,3.044265684,0.497343164,12.82132842,"(6,9]"
617.0747374,6.354597621,0.292463061,0.262996701,3.593186041,0.037792282,26,108.8694592,0.991968555,3.349080476,0.418308707,11.26765171,"(6,9]"
392.2522878,5.996409759,0.359640976,0.385871222,3.268214588,0.027179512,20.10770724,124.8384391,0.99107001,3.381436097,0.391077072,11.27666343,"(6,9]"
654.8321238,6.232799601,0.302902891,0.240377069,4.341373881,0.037618285,26,110.4354337,0.992612345,3.37344008,0.425268594,10.98925623,"(6,9]"
732.6874355,5.827877507,0.342787751,0.192059133,6.470327364,0.035606125,25.16367478,117.2544878,0.994356389,3.448848997,0.441636748,10.1812038,"(6,9]"
3632.018442,6.078565114,0.203142605,0.312143489,2.780017682,0.032257042,27.57130227,117.6857395,0.991409137,3.38,0.662715675,11.16857395,"(6,9]"
3393.277098,6.194349832,0.214576237,0.32,2.465537963,0.034401122,32.80224411,118,0.991048475,3.350847525,0.607118813,11.49152475,"(6,9]"
3135.955663,6.723803104,0.136667228,0.383332772,1.552393792,0.033714262,19.66672284,103.5239379,0.991222382,3.244286918,0.60761969,11.29047539,"(6,9]"
3189.641266,6.618794589,0.145855473,0.374144527,1.762410821,0.03332048,20.58554734,105.6241082,0.991239446,3.263976015,0.618120541,11.27734932,"(6,9]"
1831.04873,7.695126971,0.440812171,0.24,11.26334938,0.030983757,40.88629599,166.772592,0.994808122,3.120162434,0.431299474,11.3113704,"(6,9]"
2120.981858,7.554888145,0.447255593,0.252092655,12.07067113,0.029307028,36.40479125,160.9536727,0.994891904,3.12,0.442092655,11.46929716,"(6,9]"
1664.213955,7.7,0.395325167,0.364096759,9.934213054,0.031992774,41.49638704,176.4313537,0.993956142,3.129927741,0.405180648,11.84602574,"(6,9]"
1899.347373,7.649318685,0.43420785,0.24579215,11.11673784,0.032013626,40.71039249,164.3935324,0.994707326,3.117827944,0.422759812,11.32896075,"(6,9]"
742.7243397,7.148735012,0.227310252,0.349494005,2.556324941,0.0339747,48.97470023,155.9241007,0.99019241,3.184114508,0.382436751,12.57816247,"(6,9]"
1249.321377,7.298615792,0.249792369,0.409446317,1.80692104,0.036972316,51.97231584,164.9169475,0.991091695,3.289031054,0.38993079,12.20346052,"(6,9]"
1846.0584,7.355696933,0.222151533,0.354303067,1.688606134,0.037556969,41.97455202,137.7085027,0.991155697,3.267721227,0.39,12.08860613,"(6,9]"
1108.960507,7.3,0.25,0.392609173,1.904344959,0.03595655,44.34803632,169.1737984,0.991013046,3.276087339,0.393478165,12.09565504,"(6,9]"
4219.785757,5.986993119,0.250650344,0.299349656,1.280489679,0.040753379,36.55827599,106.2981384,0.990533497,3.347533792,0.49558276,11.52466208,"(6,9]"
4382.375246,5.877668057,0.291067223,0.301650209,2.087352795,0.042776681,26.45651375,106.8251043,0.990688538,3.371650209,0.464466389,11.55533611,"(6,9]"
4221.497773,5.924708254,0.309883301,0.308706238,2.74591555,0.043247083,21.28209211,110.353119,0.990839066,3.378706238,0.455058349,11.64941651,"(6,9]"
4292.187042,5.734593206,0.292703397,0.283459321,3.027610606,0.034151185,26.49711682,91.18898094,0.990557732,3.327296603,0.414593206,11.59622038,"(6,9]"
726.0126278,6.982150965,0.236430193,0.357677355,14.75354711,0.058750568,49.14188424,182.5183031,0.998953547,3.246773553,0.700881101,9.335698071,"(6,9]"
775.5018067,6.905423556,0.221084711,0.369186467,14.98372933,0.053379649,58.34917334,178.2982956,0.999183729,3.361864667,0.812135844,9.489152889,"(6,9]"
762.6406742,6.884991444,0.219249572,0.373752139,14.5572476,0.052699829,56.89880219,175.8988022,0.998907333,3.351239305,0.813996578,9.530017112,"(6,9]"
763.5596628,6.885834553,0.219291728,0.373541362,14.58211931,0.052716691,57.01683743,176.0168374,0.998923774,3.352293191,0.814333821,9.528330894,"(6,9]"
3191.01768,6.422307075,0.227769292,0.32,1.966921226,0.035769292,39.10771699,112.2001605,0.990744461,3.308846462,0.543384245,11.82230708,"(6,9]"
2834.167562,6.5,0.248263516,0.315962355,1.998117745,0.030826352,31.15482587,86.75106136,0.990667134,3.27,0.630376451,11.69811774,"(6,9]"
3319.737578,6.560629547,0.201811136,0.338188864,1.775593172,0.033456659,36.60629547,101.094432,0.990335593,3.215433408,0.644566592,11.96062955,"(6,9]"
2943.000162,6.505950677,0.218214797,0.321785203,2.158345263,0.028535561,36.05950677,92.8926015,0.990718345,3.264644391,0.595355609,11.90595068,"(6,9]"
730.5492106,5.129612166,0.425922433,0.01888365,1.470387834,0.022626312,30.33018991,107.0340683,0.9894,3.374077567,0.35111635,12.24077567,"(6,9]"
545.9948187,5.1,0.355821365,0.159750148,1.571309594,0.024130959,20.00832841,92.72975276,0.98932869,3.472702472,0.374261919,12.44261919,"(6,9]"
622.4624507,5.142923344,0.428584669,0.022877003,1.457076656,0.025155435,32.72620183,109.2969684,0.9894,3.371415331,0.347122997,12.21415331,"(6,9]"
602.2150404,5.145416867,0.429083373,0.02362506,1.454583133,0.025629205,33.17503605,109.7208674,0.9894,3.370916627,0.34637494,12.20916627,"(6,9]"
607.6552245,6.142552993,0.407010645,0.091840415,1.682765898,0.032701065,35.45957606,103.9191521,0.989824149,3.33172341,0.452531889,12.33563825,"(6,9]"
350.5995636,5.111296498,0.342426148,0.199666303,1.577407003,0.028016685,20.82412458,92.3889495,0.989311296,3.493055253,0.374351751,12.45481401,"(6,9]"
377.680856,5.17306886,0.434613772,0.031920658,1.42693114,0.030883083,38.15239482,114.4217062,0.9894,3.365386228,0.338079342,12.15386228,"(6,9]"
328.6174797,5.800415858,0.379958414,0.302681938,2.750935679,0.029245322,25.7380441,123.5031189,0.990600832,3.375010396,0.375031189,11.49958414,"(6,9]"
3158.922165,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,"(6,9]"
3152.338686,6.76485281,0.386485281,0.344686292,7.728040439,0.020937258,35.8911686,127.0249777,0.992192638,3.170627416,0.438828427,12.01171573,"(6,9]"
3160.258715,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,"(6,9]"
3160.522384,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,"(6,9]"
4508.895015,6.115170678,0.432414661,0.273931729,4.333438728,0.032758534,43.30341356,132.9102407,0.991621239,3.255448797,0.463931729,11.25655288,"(6,9]"
4488.810632,6.118015491,0.430992254,0.272793804,4.349085202,0.032900775,43.36030982,133.0809295,0.991625222,3.254595353,0.462793804,11.25465634,"(6,9]"
3819.178342,5.950489951,0.327622488,0.259960804,5.847942208,0.03650098,45.4990201,143.9882412,0.992363775,3.294872613,0.434990201,11.00039196,"(6,9]"
4301.189753,6.144590687,0.417704657,0.262163725,4.495248776,0.034229534,43.89181373,134.6754412,0.991662427,3.246622794,0.452163725,11.23693954,"(6,9]"
1467.70741,7.276428477,0.25,0.341142782,13.4064298,0.051178576,39.71430459,201.1785761,0.9986,3.058857218,0.441142782,8.923571523,"(6,9]"
1727.64227,7.34214739,0.224711566,0.334711566,12.97355783,0.051264422,40.68989761,205.0576868,0.9986,3.08214739,0.472644217,8.984294779,"(6,9]"
1444.535255,7.3,0.251516908,0.355449276,13.82053123,0.049848309,35.9859901,199.2415461,0.998812367,3.043033816,0.456966184,8.930338157,"(6,9]"
1400.666434,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,"(6,9]"
4653.816705,6.93332352,0.240002944,0.29,2.244490241,0.037222451,29.33294079,81.22068476,0.990735598,3.022218624,0.364443136,11.74443136,"(6,9]"
3554.742344,6.660455709,0.321863287,0.250075951,3.118632873,0.034806076,28.79848097,94.36506232,0.990424866,3.081863287,0.391939239,12.17908858,"(6,9]"
3448.208984,6.639729374,0.328081188,0.246621562,3.180811877,0.034529725,28.86756875,95.95408131,0.990385486,3.088081188,0.39470275,12.22054125,"(6,9]"
4732.987532,6.458229437,0.246601765,0.306991176,2.264070596,0.039019471,23.24247086,74.98052947,0.990516389,3.020194705,0.390584116,11.66601765,"(6,9]"
2305.566508,7.09061758,0.330356295,0.304821853,6.154037998,0.031388361,36.57600946,112.4109263,0.992272328,3.357992873,0.581294537,12.21294537,"(6,9]"
2319.993522,7.32547594,0.35719725,0.291401375,5.516565305,0.032394897,32.88537808,105.7006874,0.992071021,3.300955843,0.584649656,12.24649656,"(6,9]"
2505.403369,7.09875162,0.339750324,0.31,5.214980561,0.031987516,36.0249676,139.687905,0.991668614,3.350374514,0.471373218,12.29875162,"(6,9]"
2164.84416,6.804121971,0.368969507,0.280618296,4.049463648,0.03002061,29.18548868,79.74195472,0.990048433,3.233091478,0.462473182,12.39587803,"(6,9]"
855.1714851,6.508546875,0.297008594,0.319572656,2.004273437,0.044085469,33.8290625,90.25640624,0.991882051,3.368290625,0.678290625,10.98717969,"(6,9]"
596.1266141,6.572116168,0.274759341,0.316394192,2.036058084,0.044721162,32.55767663,92.16348505,0.992120436,3.355576766,0.665576766,10.89182575,"(6,9]"
128.8339457,6.968698309,0.318747932,0.338747932,1.343822367,0.042125207,20.87644734,70.31467101,0.991240692,3.313756203,0.651878101,11.93739662,"(6,9]"
735.850603,6.5,0.290305069,0.305457604,2.339322572,0.041091521,30.12202775,98.24069104,0.991534915,3.345762673,0.549118436,11.29084792,"(6,9]"
3633.723102,7.3,0.409449132,0.288347396,2.001066867,0.031118611,26,74.88138901,0.988924154,2.953389582,0.360466494,13.01101736,"(6,9]"
3085.577716,7.115326888,0.370452302,0.282160773,6.650375226,0.020801501,27.84673112,95.54019335,0.990230225,2.899095396,0.466130755,12.8675884,"(6,9]"
3166.583254,6.790815922,0.35635565,0.245451883,3.886077475,0.029093305,28.18221748,96.54665243,0.990091925,3.029125515,0.438163184,12.54533476,"(6,9]"
3379.753938,7.3,0.405887152,0.277661456,3.30118952,0.025419443,26,80.5805568,0.989144997,2.910645824,0.428144112,13.08225696,"(6,9]"
2774.228137,7.000683064,0.359962742,0.320105565,10.04878911,0.044995032,36.99316936,131.0267016,0.993520484,3.09000621,0.329981371,11.69968952,"(6,9]"
1501.610722,7.77146726,0.341066593,0.49,8.551732518,0.033714673,39.1413096,183.8559822,0.993314402,3.132853274,0.365706548,12.18559822,"(6,9]"
1530.065318,8.020336604,0.287481466,0.49,8.236565821,0.036203366,26,169.2201962,0.994265859,3.087481466,0.302276097,11.17723903,"(6,9]"
1454.206024,8.072703868,0.272703868,0.465433481,7.308412174,0.041913304,30.09441979,172.0892708,0.994572961,3.121836906,0.327296132,11.03622321,"(6,9]"
1413.898668,8.773275683,0.187112072,0.457995676,2.815733312,0.04597845,39.7112072,143.1573331,0.994784483,3.089784504,0.457995676,10.08448288,"(6,9]"
1255.165526,8.002865097,0.202865097,0.402578587,5.283087807,0.054484283,40.57023548,167.2005568,0.995271349,3.177707923,0.397134903,10.61719058,"(6,9]"
1270.983298,8.003558353,0.202135012,0.397509153,5.409942818,0.054893249,41.40921058,166.6797482,0.995381842,3.174662471,0.403202518,10.58576659,"(6,9]"
1280.920955,8.157162724,0.197380621,0.411787204,4.715414935,0.053166435,40.73806213,162.1541494,0.995195225,3.161664349,0.411787204,10.49522485,"(6,9]"
2794.156107,5.891157218,0.188163209,0.414557861,1.263605348,0.041727893,75.90474868,148.0918396,0.990318368,3.190884278,0.869931765,11.45442139,"(6,9]"
3394.108439,6.492309131,0.156461452,0.328615269,5.493852917,0.033861527,61.36919911,130.0461265,0.991724003,3.193230726,0.735845808,12.04615457,"(6,9]"
3340.604885,5.795983198,0.221758992,0.345124704,1.456786559,0.037864269,73.16067206,141.9044368,0.990178393,3.208241008,0.895124704,11.71758992,"(6,9]"
3223.973931,6.164496977,0.176130181,0.354840242,3.953135793,0.036484024,68.5810665,136.2745574,0.991127384,3.203065091,0.814520725,11.88224849,"(6,9]"
1109.833917,8.03605912,0.23948487,0.338969739,13.25772695,0.046845461,35,183.7015481,0.99920462,3.082060521,0.465257565,8.847424349,"(6,9]"
1106.635202,8.555801193,0.23720994,0.322403313,12.84723791,0.045922651,39.20579854,166.3563552,0.999233288,3.098370179,0.474806627,9.136463883,"(6,9]"
1615.369602,7.421194942,0.257402966,0.329134322,17.46477322,0.048567161,40.9373092,192.7492368,0.999978358,3.065194069,0.442597034,9.074029655,"(6,9]"
924.0349222,8.509002016,0.232728543,0.325457085,13.35907186,0.044818563,35,173.2292411,0.999593109,3.10908583,0.468635729,8.813642713,"(6,9]"
402.3600485,6.477103616,0.143613815,0.336386185,1.68675823,0.038686892,48.18069077,169.6138154,0.990927724,3.317227631,0.680965461,11.99034539,"(6,9]"
313.1532647,6.927586186,0.163639847,0.32,1.509195395,0.036819923,49.7279693,172.1685833,0.990963985,3.299042149,0.56720307,12.07241381,"(6,9]"
718.3699375,7.091877083,0.223241339,0.348107262,1.891877083,0.034297318,35.6490506,179.6758661,0.99077567,3.279731845,0.471356429,12.04865923,"(6,9]"
355.698127,6.316200438,0.122160058,0.357839942,2.062198978,0.043513987,47.10800292,148.1600584,0.991356799,3.274320117,0.734599854,11.45400146,"(6,9]"
1641.93087,7.330369083,0.23177855,0.34177855,13.00889275,0.050911073,39.09982626,203.64429,0.9986,3.070369083,0.469110725,8.960738167,"(6,9]"
2172.333714,7.4,0.19,0.3,12.8,0.053,48.5,227.5817143,0.9986,3.14,0.49,9.1,"(6,9]"
2172.890811,7.4,0.19,0.3,12.8,0.053,48.5,225.2140531,0.9986,3.14,0.49,9.1,"(6,9]"
1971.884515,7.373387812,0.205967313,0.315967313,12.87983657,0.052201634,44.90735457,208.8065374,0.9986,3.113387812,0.482016343,9.046775623,"(6,9]"
4142.5574,6.172746679,0.315974858,0.33740038,4.314255218,0.037402514,28.38994307,87.06499051,0.989976122,3.240649905,0.606624763,12.78050285,"(6,9]"
3558.659467,5.891560143,0.318312029,0.288439857,4.716879714,0.039,32.98721716,93.32481144,0.989639156,3.220843986,0.570843986,13.1,"(6,9]"
4382.029354,5.841461368,0.301776916,0.375261558,4.834846421,0.038822308,22.71076631,86.11846105,0.9896685,3.231184611,0.582961526,13.06446168,"(6,9]"
3664.231368,6.050929071,0.331366134,0.336087413,3.457157841,0.037118032,31.40984017,89.76393607,0.989473169,3.255092907,0.548633866,12.9118032,"(6,9]"
2308.003281,7.343770505,0.256229495,0.321245899,1.993606462,0.040811475,30.62623033,121.0606545,0.990997574,3.300606545,0.418114747,12.33737697,"(6,9]"
3089.100311,6.571027462,0.243302136,0.321900305,1.976012205,0.038950153,37.71963385,119.3302136,0.990759003,3.32380061,0.512897254,11.95202441,"(6,9]"
2461.098521,7.145315439,0.330936912,0.314531544,4.542926138,0.034492349,34.18738245,136.6013421,0.991474207,3.347734228,0.463202684,12.36797316,"(6,9]"
2300.381687,7.114506065,0.312366262,0.317633738,4.835083778,0.035580243,34.18313116,118.8168688,0.991773653,3.364732525,0.526563836,12.35267475,"(6,9]"
3877.141346,6.459354009,0.329322567,0.298645134,3.860968987,0.03620323,34,88.40645991,0.990236644,3.2479677,0.625935401,12.54064599,"(6,9]"
3539.245368,5.893643201,0.31872864,0.286356799,4.712713598,0.039,33.2371841,93.49145607,0.989639364,3.22063568,0.57063568,13.1,"(6,9]"
3267.117748,6.145633367,0.344563337,0.304563337,2.980566428,0.036543666,36.45633367,92.36244422,0.989427118,3.260938895,0.537248884,12.85436663,"(6,9]"
3533.223758,5.894289296,0.318857859,0.285710704,4.711421407,0.039,33.31471557,93.54314371,0.989639429,3.22057107,0.57057107,13.1,"(6,9]"
1168.300386,6.955672277,0.198350842,0.33,1.934033664,0.037329832,32.84558911,113.3098763,0.989827836,3.106701683,0.437731089,12.41134455,"(6,9]"
1016.214269,6.992857147,0.203928572,0.33,2.157142882,0.036214286,36.75000043,123.5357154,0.989846429,3.117857144,0.422857141,12.48571429,"(6,9]"
793.8229848,7.266658676,0.244998801,0.354998801,2.216694636,0.033833293,33.0007192,172.9990411,0.990691629,3.233329338,0.396665868,12.0333653,"(6,9]"
321.3294239,7.312563624,0.193429547,0.324685909,2.215450034,0.036719863,49.59422718,150.3429547,0.990803395,3.181884544,0.411884544,12.06230913,"(6,9]"
2846.139556,6.982492316,0.355331284,0.321167179,9.982887211,0.045175077,36.70820527,129.8328211,0.99358011,3.099337431,0.342255379,11.65914874,"(6,9]"
2804.253663,6.98883448,0.359330069,0.318213517,10.14937313,0.045066993,36.62037231,130.2184136,0.993543224,3.089330069,0.329330069,11.69553379,"(6,9]"
3635.293507,6.788278874,0.303541033,0.334114742,9.238402352,0.047117211,33.47131457,116.8852583,0.994246909,3.202917934,0.478204788,11.20598404,"(6,9]"
3022.145441,6.905849356,0.341169871,0.32,9.414483153,0.037467948,34.17548068,118.7604163,0.992550248,3.04763221,0.334707532,11.98245193,"(6,9]"
3539.338581,4.998795515,0.228760705,0.255559423,11.56557821,0.033148019,21.01204485,107.5920769,0.99320291,3.403201282,0.308399359,11.5,"(6,9]"
3554.396019,4.913362287,0.2864512,0.245114972,9.126290268,0.029465509,30.9353601,117.8017372,0.992539727,3.422212571,0.321566172,11.31106285,"(6,9]"
3573.245523,4.975684649,0.232392412,0.252588026,11.45332544,0.033247066,21.24315351,107.9882632,0.993149094,3.409804386,0.305097807,11.5,"(6,9]"
3769.751642,5.149990617,0.238125586,0.234374883,7.88757272,0.030937582,29.12483579,128.0620426,0.99197877,3.390001877,0.293124648,11.5,"(6,9]"
3176.1445,6.7,0.197584789,0.290550874,9.97139774,0.040582631,29.52754368,114.2966084,0.994665381,3.134618705,0.46582631,10.91758479,"(6,9]"
3001.426297,6.702368318,0.180947327,0.280710495,10.1218455,0.038952634,29.09473273,115.1420991,0.994620608,3.107868514,0.448579009,10.92368318,"(6,9]"
3008.435646,6.741309143,0.196523657,0.292392743,8.836798296,0.038173817,30.6523657,117.4785486,0.993479642,3.072821772,0.425214514,11.31309143,"(6,9]"
3579.543485,7.040820904,0.197041045,0.271479477,9.688768644,0.037295895,20.4794774,106.4794774,0.994476987,3.050356342,0.381835819,10.5591791,"(6,9]"
4014.524488,6.506047294,0.380907094,0.259395271,5.206047294,0.041788345,33,112.0907094,0.990652765,3.061814188,0.498185812,12.31794031,"(6,9]"
3883.594405,6.7,0.440062383,0.265051986,5.074324183,0.03449896,30.99584113,124.5197547,0.990330478,3.205176752,0.450020794,12.94677757,"(6,9]"
3912.500714,6.7,0.438071133,0.263392611,5.095896055,0.034532148,31.12859111,123.8891922,0.990315212,3.199534878,0.449357044,12.94323757,"(6,9]"
4141.072314,6.866444359,0.443288872,0.264966654,4.817444742,0.035,19.68445125,85.87223711,0.990499466,3.12,0.373422256,12.56599276,"(6,9]"
1400.042723,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,"(6,9]"
1494.895426,7.3,0.253318181,0.350045457,14.6761359,0.049668182,37.15681755,198.3409096,0.999064545,3.046636362,0.453363638,8.966363617,"(6,9]"
1410.897367,7.3,0.250411674,0.358764979,13.29554496,0.049958833,35.26758784,199.7941632,0.998657634,3.040823347,0.459176653,8.908233472,"(6,9]"
1400.031697,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,"(6,9]"
1851.021888,7.268451593,0.229464522,0.286845159,13.85238725,0.054315484,52.77532321,213.2141912,0.9986,3.126845159,0.417648376,9.034225797,"(6,9]"
2116.91705,7.39278074,0.194331556,0.304331556,12.82165778,0.052783422,47.52539996,226.9064147,0.9986,3.13278074,0.487834222,9.085561481,"(6,9]"
1514.501972,7.314721397,0.241167162,0.351167162,13.05583581,0.050441642,36.98738862,204.2692052,0.9986,3.054721397,0.464416419,8.929442794,"(6,9]"
2103.139723,7.391091814,0.195344912,0.305344912,12.82672456,0.052732754,47.2973949,226.4166261,0.9986,3.131091814,0.487327544,9.082183628,"(6,9]"
2472.864978,6.626976821,0.421906954,0.297302318,4.57674393,0.028269768,20.92558498,74.96279249,0.990951627,3.247302318,0.54074415,11.88093046,"(6,9]"
2717.469247,6.5,0.375158425,0.31,3.353075311,0.030992545,19.49161279,75.49347661,0.991091044,3.264990681,0.644916128,11.45009319,"(6,9]"
2717.3311,6.5,0.37587009,0.31,3.366889988,0.030959055,19.4539364,75.46417275,0.991095732,3.264948818,0.644539364,11.45051182,"(6,9]"
2398.952075,6.668115728,0.409565281,0.293188427,4.439614238,0.028681157,22.84540066,75.92270033,0.990725363,3.243188427,0.521545993,12.00434719,"(6,9]"
1831.824248,7.617575158,0.453737474,0.24,12.27152294,0.030725251,39.07675369,163.1535074,0.994937375,3.122747495,0.451979958,11.49232463,"(6,9]"
2429.511217,7.130130869,0.445021811,0.284978189,11.63667948,0.025502181,35.79912754,144.0043623,0.993869694,3.152489094,0.478515268,12,"(6,9]"
2212.150282,7.23925599,0.437758197,0.272148802,13.07060688,0.0360279,35.20558007,144.1590795,0.994584689,3.113925599,0.437665196,11.87944199,"(6,9]"
2583.141897,7.061786954,0.433631159,0.296368841,10.75959924,0.024363116,36.25475364,141.7262318,0.993507471,3.15818442,0.470541811,12,"(6,9]"
2259.255029,7.233545153,0.229968227,0.369809363,2.532591966,0.021987291,40.01588645,85.31638779,0.989672338,3.083259197,0.356613712,12.70063546,"(6,9]"
3265.451197,6.362096176,0.191862885,0.291241924,2.018628853,0.021751615,33.74515411,95.00646119,0.989041113,3.041241924,0.527580765,12.80620962,"(6,9]"
2635.232001,7.297001182,0.220449823,0.312698936,2.310495864,0.018179929,44.77508863,80.23990547,0.989374094,3.061049586,0.340749705,12.89100355,"(6,9]"
3206.60743,6.452209142,0.194566274,0.293044183,2.045662743,0.021391163,34.82650971,93.56465372,0.989071751,3.043044183,0.509558172,12.81522091,"(6,9]"
3498.50311,6.320564117,0.341962392,0.305981196,3.082256467,0.036,35.79435883,90.39247844,0.989741692,3.261962392,0.570188039,12.67943588,"(6,9]"
3679.877859,6.399081324,0.336727912,0.303363956,3.396325297,0.036,35.00918676,89.34558234,0.989977244,3.256727912,0.596360441,12.60091868,"(6,9]"
3437.968078,5.948498372,0.324849837,0.284849837,4.360511396,0.038515016,34.48498372,93.67667752,0.989597968,3.228083062,0.56353355,13.05150163,"(6,9]"
3239.159226,6.519320425,0.342016989,0.254118926,3.158810744,0.034403398,30.61359149,97.58810744,0.99012242,3.134288819,0.426220862,12.40084947,"(6,9]"
3429.420802,7.294648604,0.29473243,0.273079735,2.487040642,0.037508919,39.50891899,149.2366215,0.991503568,3.083079735,0.42982162,11.62187835,"(6,9]"
3589.815434,7.22356025,0.168835094,0.287054969,1.0471205,0.031353404,39.94109937,124.5903169,0.989681309,3.115876956,0.402356025,12.08232981,"(6,9]"
3517.880799,7.542472999,0.313660809,0.241045945,1.977810731,0.037261486,38.68621636,148.0127036,0.991267053,3.050522973,0.443137836,11.82614864,"(6,9]"
3291.874136,6.793822413,0.334185328,0.24,3.00926638,0.034581467,30.93822413,108.8849431,0.990501884,3.090308879,0.407752897,12.20308879,"(6,9]"
3973.471327,7.021785809,0.437821419,0.27608929,3.817052887,0.034086606,19.74018069,78.17321287,0.990065455,3.071285677,0.356955355,12.65223226,"(6,9]"
4093.07862,6.911038315,0.448896169,0.270551916,4.61997222,0.034917213,17.24836208,79.83442528,0.990533363,3.115584674,0.359724042,12.51379789,"(6,9]"
4101.89663,6.887586519,0.447827641,0.269689663,4.715516851,0.035217236,17.49653924,80.99307849,0.990582793,3.118137978,0.364344718,12.49379326,"(6,9]"
3591.119809,6.720947669,0.384347478,0.252094767,3.864422453,0.034403159,24.16209326,91.33998099,0.990418853,3.108063178,0.383873644,12.38063178,"(6,9]"
3249.615567,6.60916293,0.340916293,0.240654495,3.28036515,0.03397382,28.9607303,98.67275251,0.990291412,3.098167414,0.399345505,12.30916293,"(6,9]"
3239.697116,7.3,0.403922821,0.271768462,4.018170445,0.022276513,26,83.72348688,0.989266785,2.887073848,0.465466407,13.12154359,"(6,9]"
4049.240534,6.951629135,0.444837086,0.272581457,4.32568877,0.034612781,18.16165554,79.22556297,0.990361867,3.099348346,0.358709272,12.56453642,"(6,9]"
4190.064653,6.820496458,0.41,0.250041371,4.677021255,0.034397518,31.59420799,106.7660754,0.989856999,3.087867611,0.421925531,12.91475492,"(6,9]"
1616.47619,7.3,0.257436423,0.337690732,16.63230073,0.049256358,39.83367469,196.2817887,0.999641099,3.054872845,0.445127155,9.048728452,"(6,9]"
1684.680207,7.21700517,0.251700517,0.288502585,14.98667835,0.05397969,52.70430212,203.299483,0.998838072,3.109796898,0.390203102,9.01700517,"(6,9]"
1503.636036,7.3,0.253620624,0.349138128,14.81979645,0.049637938,37.35340566,198.189688,0.999106887,3.047241248,0.452758752,8.972412482,"(6,9]"
1519.848645,7.3,0.254181614,0.347455158,15.08626666,0.049581839,37.71804911,197.909193,0.999185426,3.048363228,0.451636772,8.98363228,"(6,9]"
4429.769344,5.652484191,0.232670883,0.283167721,1.284161397,0.027316772,25.84161397,99.73291175,0.989153725,3.343664559,0.383167721,12.67422463,"(6,9]"
3390.454107,5.863562768,0.315452092,0.3,1.74082323,0.032090418,37.36167382,130.8576261,0.988733428,3.294547908,0.415452092,12.98191631,"(6,9]"
3619.578859,5.718562778,0.262834343,0.315928139,1.173453102,0.029530938,25.53093796,93,0.987796966,3.288762481,0.384071861,13.49381241,"(6,9]"
3539.999476,6.184393312,0.208487447,0.339219666,1.134633891,0.030307322,26.30732219,93,0.988348199,3.257707113,0.360780334,13.33853556,"(6,9]"
